Source,Target,Type,Weight
1,27,Undirected,8
27,16,Undirected,8
16,217,Undirected,8
46,16,Undirected,8
11,18,Undirected,8
26,8,Undirected,8
4,162,Undirected,8
2,162,Undirected,8
47,2,Undirected,8
22,9,Undirected,8
19,3,Undirected,8
18,9,Undirected,8
8,161,Undirected,8
10,161,Undirected,8
39,4,Undirected,8
39,5,Undirected,8
15,17,Undirected,8
39,8,Undirected,8
48,1,Undirected,8
49,1,Undirected,8
48,3,Undirected,8
49,3,Undirected,8
8,80,Undirected,8
1,101,Undirected,8
6,4,Undirected,8
6,9,Undirected,8
4,16,Undirected,8
9,16,Undirected,8
16,50,Undirected,8
50,95,Undirected,8
3,218,Undirected,7
1,81,Undirected,7
51,5,Undirected,7
32,1,Undirected,7
1,33,Undirected,7
24,8,Undirected,7
31,4,Undirected,7
6,27,Undirected,7
1,71,Undirected,7
3,71,Undirected,7
6,217,Undirected,7
6,46,Undirected,7
25,9,Undirected,7
1,45,Undirected,7
45,103,Undirected,7
34,1,Undirected,7
36,9,Undirected,7
10,162,Undirected,7
37,8,Undirected,7
2,46,Undirected,7
8,14,Undirected,7
15,3,Undirected,7
52,2,Undirected,7
12,19,Undirected,7
53,2,Undirected,7
1,39,Undirected,7
24,1,Undirected,7
54,3,Undirected,7
1,55,Undirected,7
55,3,Undirected,7
56,5,Undirected,7
19,9,Undirected,7
30,12,Undirected,7
18,16,Undirected,7
57,5,Undirected,7
58,16,Undirected,7
59,5,Undirected,7
20,5,Undirected,7
20,4,Undirected,7
26,7,Undirected,6
11,31,Undirected,6
30,3,Undirected,6
8,58,Undirected,6
7,27,Undirected,6
8,71,Undirected,6
7,217,Undirected,6
11,34,Undirected,6
11,41,Undirected,6
25,161,Undirected,6
8,101,Undirected,6
28,101,Undirected,6
3,121,Undirected,6
18,8,Undirected,6
29,29,Undirected,6
29,103,Undirected,6
35,12,Undirected,6
60,10,Undirected,6
61,10,Undirected,6
13,43,Undirected,6
18,13,Undirected,6
2,219,Undirected,6
5,219,Undirected,6
9,162,Undirected,6
37,2,Undirected,6
15,8,Undirected,6
52,3,Undirected,6
47,5,Undirected,6
34,6,Undirected,6
6,12,Undirected,6
6,41,Undirected,6
62,4,Undirected,6
22,1,Undirected,6
11,22,Undirected,6
35,3,Undirected,6
11,19,Undirected,6
39,15,Undirected,6
53,5,Undirected,6
24,24,Undirected,6
63,24,Undirected,6
48,8,Undirected,6
49,8,Undirected,6
64,1,Undirected,6
64,3,Undirected,6
65,3,Undirected,6
66,5,Undirected,6
4,66,Undirected,6
67,16,Undirected,6
68,3,Undirected,6
38,5,Undirected,6
69,4,Undirected,6
7,95,Undirected,6
1,37,Undirected,6
4,59,Undirected,6
3,79,Undirected,6
3,143,Undirected,6
13,95,Undirected,6
20,10,Undirected,6
34,9,Undirected,6
9,41,Undirected,6
1,82,Undirected,5
32,8,Undirected,5
33,8,Undirected,5
40,7,Undirected,5
31,9,Undirected,5
12,143,Undirected,5
70,3,Undirected,5
7,43,Undirected,5
71,16,Undirected,5
25,1,Undirected,5
18,28,Undirected,5
3,122,Undirected,5
8,122,Undirected,5
28,122,Undirected,5
34,8,Undirected,5
35,9,Undirected,5
72,3,Undirected,5
73,3,Undirected,5
36,10,Undirected,5
4,219,Undirected,5
10,219,Undirected,5
1,142,Undirected,5
3,142,Undirected,5
14,161,Undirected,5
7,21,Undirected,5
47,10,Undirected,5
7,12,Undirected,5
1,41,Undirected,5
34,13,Undirected,5
13,41,Undirected,5
21,10,Undirected,5
18,22,Undirected,5
74,4,Undirected,5
74,5,Undirected,5
25,19,Undirected,5
35,8,Undirected,5
19,8,Undirected,5
18,12,Undirected,5
30,19,Undirected,5
39,9,Undirected,5
11,15,Undirected,5
53,4,Undirected,5
38,8,Undirected,5
1,75,Undirected,5
75,3,Undirected,5
55,8,Undirected,5
27,2,Undirected,5
56,4,Undirected,5
56,2,Undirected,5
56,10,Undirected,5
54,8,Undirected,5
76,3,Undirected,5
70,5,Undirected,5
2,80,Undirected,5
18,6,Undirected,5
2,217,Undirected,5
66,9,Undirected,5
66,2,Undirected,5
7,4,Undirected,5
77,3,Undirected,5
21,16,Undirected,5
1,67,Undirected,5
67,6,Undirected,5
67,3,Undirected,5
6,58,Undirected,5
38,13,Undirected,5
68,1,Undirected,5
1,44,Undirected,5
6,44,Undirected,5
13,9,Undirected,5
28,2,Undirected,5
28,5,Undirected,5
2,101,Undirected,5
5,101,Undirected,5
37,16,Undirected,5
69,5,Undirected,5
1,36,Undirected,5
78,3,Undirected,5
59,2,Undirected,5
79,16,Undirected,5
1,143,Undirected,5
62,2,Undirected,5
62,5,Undirected,5
80,95,Undirected,5
16,80,Undirected,5
36,14,Undirected,5
2,143,Undirected,5
37,5,Undirected,5
38,81,Undirected,4
6,81,Undirected,4
13,81,Undirected,4
81,16,Undirected,4
38,82,Undirected,4
6,82,Undirected,4
13,82,Undirected,4
82,16,Undirected,4
1,51,Undirected,4
7,51,Undirected,4
51,8,Undirected,4
40,6,Undirected,4
40,16,Undirected,4
40,8,Undirected,4
31,143,Undirected,4
12,14,Undirected,4
20,18,Undirected,4
34,14,Undirected,4
18,14,Undirected,4
14,41,Undirected,4
25,30,Undirected,4
6,71,Undirected,4
6,50,Undirected,4
83,5,Undirected,4
84,5,Undirected,4
28,28,Undirected,4
8,121,Undirected,4
18,122,Undirected,4
18,7,Undirected,4
85,45,Undirected,4
15,12,Undirected,4
26,6,Undirected,4
26,13,Undirected,4
74,13,Undirected,4
7,46,Undirected,4
7,50,Undirected,4
6,103,Undirected,4
11,17,Undirected,4
11,23,Undirected,4
6,21,Undirected,4
1,52,Undirected,4
52,5,Undirected,4
52,10,Undirected,4
21,5,Undirected,4
34,16,Undirected,4
12,16,Undirected,4
41,16,Undirected,4
13,12,Undirected,4
2,127,Undirected,4
86,3,Undirected,4
22,161,Undirected,4
25,8,Undirected,4
22,8,Undirected,4
25,12,Undirected,4
22,12,Undirected,4
15,15,Undirected,4
39,10,Undirected,4
15,23,Undirected,4
53,9,Undirected,4
53,10,Undirected,4
24,118,Undirected,4
24,37,Undirected,4
5,95,Undirected,4
47,4,Undirected,4
87,4,Undirected,4
87,2,Undirected,4
87,5,Undirected,4
64,8,Undirected,4
11,56,Undirected,4
56,9,Undirected,4
74,3,Undirected,4
1,88,Undirected,4
88,3,Undirected,4
57,2,Undirected,4
57,9,Undirected,4
66,10,Undirected,4
57,4,Undirected,4
89,5,Undirected,4
5,135,Undirected,4
4,218,Undirected,4
10,218,Undirected,4
36,3,Undirected,4
90,5,Undirected,4
91,3,Undirected,4
1,92,Undirected,4
92,3,Undirected,4
92,16,Undirected,4
68,6,Undirected,4
44,16,Undirected,4
38,10,Undirected,4
46,5,Undirected,4
13,4,Undirected,4
4,46,Undirected,4
7,9,Undirected,4
44,2,Undirected,4
44,5,Undirected,4
93,24,Undirected,4
94,24,Undirected,4
30,4,Undirected,4
54,2,Undirected,4
54,4,Undirected,4
54,5,Undirected,4
81,3,Undirected,4
6,28,Undirected,4
6,101,Undirected,4
94,7,Undirected,4
21,95,Undirected,4
37,95,Undirected,4
59,10,Undirected,4
78,8,Undirected,4
3,220,Undirected,4
6,79,Undirected,4
95,95,Undirected,4
96,3,Undirected,4
20,9,Undirected,4
36,161,Undirected,4
4,143,Undirected,4
43,5,Undirected,4
36,15,Undirected,4
36,17,Undirected,4
69,17,Undirected,4
15,14,Undirected,4
69,14,Undirected,4
74,97,Undirected,3
18,97,Undirected,3
97,3,Undirected,3
74,98,Undirected,3
18,98,Undirected,3
98,3,Undirected,3
1,99,Undirected,3
7,99,Undirected,3
99,3,Undirected,3
99,8,Undirected,3
29,3,Undirected,3
85,42,Undirected,3
1,30,Undirected,3
30,17,Undirected,3
30,8,Undirected,3
30,23,Undirected,3
40,32,Undirected,3
24,32,Undirected,3
40,21,Undirected,3
24,21,Undirected,3
40,33,Undirected,3
24,33,Undirected,3
31,14,Undirected,3
20,217,Undirected,3
4,116,Undirected,3
5,116,Undirected,3
70,1,Undirected,3
70,8,Undirected,3
100,5,Undirected,3
27,43,Undirected,3
7,71,Undirected,3
43,71,Undirected,3
43,217,Undirected,3
37,50,Undirected,3
83,4,Undirected,3
83,2,Undirected,3
25,17,Undirected,3
18,101,Undirected,3
28,120,Undirected,3
101,122,Undirected,3
102,3,Undirected,3
102,8,Undirected,3
85,29,Undirected,3
85,8,Undirected,3
42,8,Undirected,3
34,30,Undirected,3
36,219,Undirected,3
9,219,Undirected,3
7,37,Undirected,3
2,142,Undirected,3
14,14,Undirected,3
1,103,Undirected,3
3,103,Undirected,3
103,16,Undirected,3
1,47,Undirected,3
6,52,Undirected,3
13,52,Undirected,3
52,16,Undirected,3
3,127,Undirected,3
8,41,Undirected,3
21,2,Undirected,3
3,128,Undirected,3
74,22,Undirected,3
22,19,Undirected,3
11,25,Undirected,3
18,161,Undirected,3
30,30,Undirected,3
39,17,Undirected,3
39,23,Undirected,3
17,161,Undirected,3
23,161,Undirected,3
47,9,Undirected,3
87,9,Undirected,3
87,10,Undirected,3
75,8,Undirected,3
20,65,Undirected,3
7,65,Undirected,3
65,2,Undirected,3
1,104,Undirected,3
104,3,Undirected,3
104,2,Undirected,3
104,8,Undirected,3
2,71,Undirected,3
8,103,Undirected,3
34,12,Undirected,3
12,41,Undirected,3
4,58,Undirected,3
2,58,Undirected,3
58,5,Undirected,3
105,2,Undirected,3
106,2,Undirected,3
105,80,Undirected,3
106,80,Undirected,3
20,14,Undirected,3
88,8,Undirected,3
89,9,Undirected,3
9,135,Undirected,3
57,10,Undirected,3
9,218,Undirected,3
57,22,Undirected,3
22,66,Undirected,3
22,89,Undirected,3
4,89,Undirected,3
22,135,Undirected,3
4,135,Undirected,3
90,2,Undirected,3
90,3,Undirected,3
77,8,Undirected,3
13,27,Undirected,3
38,38,Undirected,3
38,67,Undirected,3
38,46,Undirected,3
38,58,Undirected,3
68,16,Undirected,3
92,6,Undirected,3
38,2,Undirected,3
67,5,Undirected,3
46,9,Undirected,3
46,10,Undirected,3
68,2,Undirected,3
19,59,Undirected,3
2,220,Undirected,3
5,220,Undirected,3
1,31,Undirected,3
31,8,Undirected,3
6,37,Undirected,3
6,221,Undirected,3
16,221,Undirected,3
107,4,Undirected,3
107,5,Undirected,3
4,139,Undirected,3
5,139,Undirected,3
1,78,Undirected,3
28,16,Undirected,3
101,16,Undirected,3
1,108,Undirected,3
108,3,Undirected,3
108,16,Undirected,3
94,3,Undirected,3
6,161,Undirected,3
16,161,Undirected,3
7,44,Undirected,3
32,10,Undirected,3
33,10,Undirected,3
109,3,Undirected,3
46,95,Undirected,3
1,110,Undirected,3
110,3,Undirected,3
1,221,Undirected,3
3,221,Undirected,3
16,142,Undirected,3
59,9,Undirected,3
81,8,Undirected,3
111,6,Undirected,3
30,9,Undirected,3
6,143,Undirected,3
13,143,Undirected,3
112,5,Undirected,3
62,3,Undirected,3
14,10,Undirected,3
9,161,Undirected,3
43,95,Undirected,3
84,2,Undirected,3
1,84,Undirected,3
84,3,Undirected,3
84,16,Undirected,3
96,8,Undirected,3
96,95,Undirected,3
1,96,Undirected,3
96,16,Undirected,3
105,1,Undirected,3
106,1,Undirected,3
1,113,Undirected,3
1,114,Undirected,3
105,3,Undirected,3
106,3,Undirected,3
113,3,Undirected,3
3,114,Undirected,3
105,16,Undirected,3
106,16,Undirected,3
113,16,Undirected,3
114,16,Undirected,3
1,121,Undirected,3
1,79,Undirected,3
17,14,Undirected,3
115,3,Undirected,3
115,16,Undirected,3
89,3,Undirected,3
37,10,Undirected,3
5,50,Undirected,3
4,37,Undirected,3
4,50,Undirected,3
40,1,Undirected,3
68,8,Undirected,3
44,8,Undirected,3
43,10,Undirected,3
43,2,Undirected,3
1,69,Undirected,3
36,69,Undirected,3
69,2,Undirected,3
57,3,Undirected,3
34,116,Undirected,2
18,116,Undirected,2
2,116,Undirected,2
116,41,Undirected,2
88,28,Undirected,2
88,101,Undirected,2
30,222,Undirected,2
19,222,Undirected,2
100,1,Undirected,2
100,3,Undirected,2
100,2,Undirected,2
100,14,Undirected,2
1,117,Undirected,2
2,117,Undirected,2
117,117,Undirected,2
63,50,Undirected,2
24,50,Undirected,2
118,50,Undirected,2
83,34,Undirected,2
83,18,Undirected,2
83,41,Undirected,2
1,119,Undirected,2
119,3,Undirected,2
25,84,Undirected,2
25,14,Undirected,2
18,120,Undirected,2
120,3,Undirected,2
120,8,Undirected,2
28,102,Undirected,2
28,121,Undirected,2
120,102,Undirected,2
120,121,Undirected,2
120,122,Undirected,2
102,101,Undirected,2
121,101,Undirected,2
102,122,Undirected,2
121,122,Undirected,2
122,122,Undirected,2
18,102,Undirected,2
18,121,Undirected,2
85,1,Undirected,2
85,103,Undirected,2
1,42,Undirected,2
42,103,Undirected,2
34,17,Undirected,2
34,23,Undirected,2
60,4,Undirected,2
60,12,Undirected,2
60,2,Undirected,2
60,5,Undirected,2
60,9,Undirected,2
4,61,Undirected,2
12,61,Undirected,2
61,2,Undirected,2
61,5,Undirected,2
61,9,Undirected,2
26,43,Undirected,2
43,123,Undirected,2
72,43,Undirected,2
73,43,Undirected,2
72,26,Undirected,2
26,73,Undirected,2
72,123,Undirected,2
1,123,Undirected,2
6,123,Undirected,2
13,123,Undirected,2
73,123,Undirected,2
3,123,Undirected,2
8,123,Undirected,2
123,16,Undirected,2
25,41,Undirected,2
74,124,Undirected,2
18,124,Undirected,2
124,3,Undirected,2
25,36,Undirected,2
125,36,Undirected,2
36,162,Undirected,2
125,4,Undirected,2
125,2,Undirected,2
125,5,Undirected,2
125,9,Undirected,2
125,10,Undirected,2
14,142,Undirected,2
5,142,Undirected,2
83,1,Undirected,2
83,3,Undirected,2
83,8,Undirected,2
103,50,Undirected,2
1,126,Undirected,2
6,126,Undirected,2
3,126,Undirected,2
126,16,Undirected,2
126,50,Undirected,2
47,6,Undirected,2
47,13,Undirected,2
47,21,Undirected,2
47,3,Undirected,2
47,16,Undirected,2
52,21,Undirected,2
1,127,Undirected,2
6,127,Undirected,2
13,127,Undirected,2
21,127,Undirected,2
127,16,Undirected,2
34,47,Undirected,2
47,12,Undirected,2
47,41,Undirected,2
34,52,Undirected,2
52,12,Undirected,2
52,41,Undirected,2
34,7,Undirected,2
7,41,Undirected,2
34,127,Undirected,2
12,127,Undirected,2
5,127,Undirected,2
127,41,Undirected,2
127,10,Undirected,2
34,21,Undirected,2
12,21,Undirected,2
21,41,Undirected,2
6,86,Undirected,2
86,16,Undirected,2
6,128,Undirected,2
128,16,Undirected,2
74,218,Undirected,2
18,218,Undirected,2
25,35,Undirected,2
22,35,Undirected,2
18,25,Undirected,2
18,35,Undirected,2
18,19,Undirected,2
11,35,Undirected,2
11,161,Undirected,2
12,161,Undirected,2
30,129,Undirected,2
129,19,Undirected,2
11,39,Undirected,2
11,53,Undirected,2
53,15,Undirected,2
53,39,Undirected,2
53,1,Undirected,2
53,17,Undirected,2
53,3,Undirected,2
53,8,Undirected,2
53,23,Undirected,2
63,130,Undirected,2
130,24,Undirected,2
130,6,Undirected,2
130,118,Undirected,2
130,37,Undirected,2
39,95,Undirected,2
54,95,Undirected,2
4,95,Undirected,2
47,36,Undirected,2
36,87,Undirected,2
38,26,Undirected,2
38,48,Undirected,2
38,64,Undirected,2
38,49,Undirected,2
38,55,Undirected,2
48,6,Undirected,2
64,6,Undirected,2
49,6,Undirected,2
6,55,Undirected,2
48,13,Undirected,2
64,13,Undirected,2
49,13,Undirected,2
13,55,Undirected,2
26,58,Undirected,2
48,58,Undirected,2
64,58,Undirected,2
49,58,Undirected,2
55,58,Undirected,2
26,46,Undirected,2
48,46,Undirected,2
64,46,Undirected,2
49,46,Undirected,2
55,46,Undirected,2
48,16,Undirected,2
64,16,Undirected,2
49,16,Undirected,2
55,16,Undirected,2
38,75,Undirected,2
6,75,Undirected,2
13,75,Undirected,2
75,58,Undirected,2
75,46,Undirected,2
75,16,Undirected,2
26,75,Undirected,2
48,75,Undirected,2
64,75,Undirected,2
49,75,Undirected,2
75,55,Undirected,2
20,27,Undirected,2
65,8,Undirected,2
104,17,Undirected,2
104,23,Undirected,2
17,71,Undirected,2
23,71,Undirected,2
17,95,Undirected,2
23,95,Undirected,2
56,3,Undirected,2
56,8,Undirected,2
35,56,Undirected,2
35,19,Undirected,2
7,131,Undirected,2
131,3,Undirected,2
131,16,Undirected,2
48,7,Undirected,2
64,7,Undirected,2
49,7,Undirected,2
7,55,Undirected,2
74,39,Undirected,2
18,39,Undirected,2
74,54,Undirected,2
18,54,Undirected,2
70,22,Undirected,2
22,58,Undirected,2
70,76,Undirected,2
76,58,Undirected,2
70,4,Undirected,2
70,2,Undirected,2
34,80,Undirected,2
18,80,Undirected,2
4,80,Undirected,2
5,80,Undirected,2
41,80,Undirected,2
105,34,Undirected,2
106,34,Undirected,2
132,34,Undirected,2
34,133,Undirected,2
34,134,Undirected,2
105,18,Undirected,2
106,18,Undirected,2
132,18,Undirected,2
18,133,Undirected,2
18,134,Undirected,2
105,4,Undirected,2
106,4,Undirected,2
132,4,Undirected,2
4,133,Undirected,2
4,134,Undirected,2
132,2,Undirected,2
133,2,Undirected,2
134,2,Undirected,2
105,5,Undirected,2
106,5,Undirected,2
132,5,Undirected,2
133,5,Undirected,2
134,5,Undirected,2
105,41,Undirected,2
106,41,Undirected,2
132,41,Undirected,2
133,41,Undirected,2
134,41,Undirected,2
132,80,Undirected,2
133,80,Undirected,2
134,80,Undirected,2
74,1,Undirected,2
74,6,Undirected,2
74,8,Undirected,2
74,16,Undirected,2
18,72,Undirected,2
18,73,Undirected,2
72,1,Undirected,2
1,73,Undirected,2
72,7,Undirected,2
7,73,Undirected,2
72,8,Undirected,2
73,8,Undirected,2
5,217,Undirected,2
11,162,Undirected,2
11,218,Undirected,2
57,162,Undirected,2
66,162,Undirected,2
89,162,Undirected,2
135,162,Undirected,2
89,2,Undirected,2
2,135,Undirected,2
89,10,Undirected,2
10,135,Undirected,2
4,90,Undirected,2
90,9,Undirected,2
90,10,Undirected,2
1,90,Undirected,2
90,8,Undirected,2
27,5,Undirected,2
13,217,Undirected,2
2,103,Undirected,2
91,8,Undirected,2
1,91,Undirected,2
1,77,Undirected,2
91,6,Undirected,2
6,77,Undirected,2
91,21,Undirected,2
77,21,Undirected,2
27,21,Undirected,2
77,2,Undirected,2
91,16,Undirected,2
77,16,Undirected,2
20,6,Undirected,2
20,46,Undirected,2
20,16,Undirected,2
13,46,Undirected,2
38,43,Undirected,2
58,46,Undirected,2
6,136,Undirected,2
136,3,Undirected,2
136,16,Undirected,2
10,95,Undirected,2
52,8,Undirected,2
38,7,Undirected,2
92,8,Undirected,2
44,58,Undirected,2
38,9,Undirected,2
67,10,Undirected,2
68,5,Undirected,2
44,10,Undirected,2
93,93,Undirected,2
93,94,Undirected,2
93,223,Undirected,2
24,223,Undirected,2
137,24,Undirected,2
137,16,Undirected,2
39,54,Undirected,2
54,15,Undirected,2
138,2,Undirected,2
107,9,Undirected,2
139,162,Undirected,2
15,162,Undirected,2
15,139,Undirected,2
2,139,Undirected,2
139,9,Undirected,2
139,10,Undirected,2
11,6,Undirected,2
11,16,Undirected,2
25,112,Undirected,2
12,12,Undirected,2
38,95,Undirected,2
108,6,Undirected,2
1,140,Undirected,2
140,3,Undirected,2
1,177,Undirected,2
3,177,Undirected,2
12,162,Undirected,2
12,219,Undirected,2
94,6,Undirected,2
93,7,Undirected,2
93,27,Undirected,2
94,27,Undirected,2
24,27,Undirected,2
93,3,Undirected,2
94,16,Undirected,2
32,7,Undirected,2
32,16,Undirected,2
32,95,Undirected,2
7,33,Undirected,2
33,16,Undirected,2
33,95,Undirected,2
67,13,Undirected,2
38,141,Undirected,2
141,13,Undirected,2
13,13,Undirected,2
38,92,Undirected,2
92,13,Undirected,2
92,58,Undirected,2
13,58,Undirected,2
1,109,Undirected,2
109,6,Undirected,2
109,16,Undirected,2
6,110,Undirected,2
110,8,Undirected,2
110,16,Undirected,2
6,142,Undirected,2
142,50,Undirected,2
83,10,Undirected,2
7,78,Undirected,2
110,78,Undirected,2
27,78,Undirected,2
78,224,Undirected,2
3,224,Undirected,2
8,224,Undirected,2
1,111,Undirected,2
111,3,Undirected,2
111,16,Undirected,2
1,54,Undirected,2
30,162,Undirected,2
19,162,Undirected,2
101,101,Undirected,2
38,79,Undirected,2
111,13,Undirected,2
143,16,Undirected,2
144,128,Undirected,2
62,1,Undirected,2
14,9,Undirected,2
62,10,Undirected,2
12,59,Undirected,2
145,18,Undirected,2
81,2,Undirected,2
82,2,Undirected,2
6,84,Undirected,2
84,50,Undirected,2
96,2,Undirected,2
84,95,Undirected,2
142,95,Undirected,2
6,80,Undirected,2
13,50,Undirected,2
105,95,Undirected,2
106,95,Undirected,2
113,95,Undirected,2
114,95,Undirected,2
105,6,Undirected,2
106,6,Undirected,2
6,113,Undirected,2
6,114,Undirected,2
22,59,Undirected,2
59,3,Undirected,2
145,1,Undirected,2
26,17,Undirected,2
48,17,Undirected,2
49,17,Undirected,2
11,11,Undirected,2
4,129,Undirected,2
4,84,Undirected,2
129,2,Undirected,2
129,5,Undirected,2
129,9,Undirected,2
84,9,Undirected,2
129,10,Undirected,2
84,10,Undirected,2
19,19,Undirected,2
43,43,Undirected,2
146,43,Undirected,2
20,22,Undirected,2
23,14,Undirected,2
8,143,Undirected,2
1,115,Undirected,2
6,115,Undirected,2
13,115,Undirected,2
63,7,Undirected,2
137,7,Undirected,2
7,89,Undirected,2
63,37,Undirected,2
94,37,Undirected,2
24,89,Undirected,2
63,3,Undirected,2
137,3,Undirected,2
129,3,Undirected,2
37,9,Undirected,2
9,50,Undirected,2
10,50,Undirected,2
20,11,Undirected,2
1,76,Undirected,2
22,107,Undirected,2
71,95,Undirected,2
63,118,Undirected,2
94,118,Undirected,2
99,2,Undirected,2
3,162,Undirected,2
108,8,Undirected,2
79,50,Undirected,2
8,79,Undirected,2
24,68,Undirected,2
68,7,Undirected,2
24,44,Undirected,2
32,5,Undirected,2
33,5,Undirected,2
20,20,Undirected,2
20,12,Undirected,2
10,143,Undirected,2
20,143,Undirected,2
147,43,Undirected,2
43,9,Undirected,2
69,9,Undirected,2
15,161,Undirected,2
69,161,Undirected,2
36,148,Undirected,2
148,4,Undirected,2
148,5,Undirected,2
15,69,Undirected,2
20,57,Undirected,2
149,3,Undirected,2
149,5,Undirected,2
66,3,Undirected,2
94,1,Undirected,2
94,210,Undirected,2
24,210,Undirected,2
6,210,Undirected,2
94,216,Undirected,2
24,216,Undirected,2
22,14,Undirected,2
30,28,Undirected,2
30,101,Undirected,2
28,19,Undirected,2
19,101,Undirected,2
28,10,Undirected,2
101,10,Undirected,2
