Source ,Target,Type,Weight
50,81,undirected,2
50,83,undirected,2
50,204,undirected,2
81,83,undirected,2
81,204,undirected,2
83,204,undirected,2
30,3,undirected,2
14,30,undirected,2
84,552,undirected,2
29,26,undirected,2
29,207,undirected,2
5,207,undirected,2
81,5,undirected,2
81,32,undirected,2
85,268,undirected,2
71,58,undirected,2
86,87,undirected,2
86,568,undirected,2
87,568,undirected,2
88,21,undirected,2
88,102,undirected,2
89,141,undirected,1
16,26,undirected,1
16,561,undirected,1
26,561,undirected,1
41,569,undirected,1
90,91,undirected,1
90,3,undirected,1
91,3,undirected,1
92,570,undirected,1
93,571,undirected,1
5,572,undirected,1
6,551,undirected,1
94,293,undirected,1
2,245,undirected,1
34,95,undirected,1
95,557,undirected,1
79,96,undirected,1
79,556,undirected,1
96,556,undirected,1
35,18,undirected,1
35,89,undirected,1
35,573,undirected,1
18,89,undirected,1
18,30,undirected,1
18,573,undirected,1
89,30,undirected,1
89,573,undirected,1
30,573,undirected,1
97,574,undirected,1
37,27,undirected,1
27,4,undirected,1
98,370,undirected,1
99,167,undirected,1
100,491,undirected,1
16,575,undirected,1
50,229,undirected,1
28,576,undirected,1
14,84,undirected,1
14,71,undirected,1
14,403,undirected,1
84,71,undirected,1
84,403,undirected,1
71,403,undirected,1
29,577,undirected,1
101,39,undirected,1
29,7,undirected,1
29,11,undirected,1
29,578,undirected,1
7,578,undirected,1
11,578,undirected,1
17,134,undirected,1
39,102,undirected,1
39,579,undirected,1
102,579,undirected,1
28,79,undirected,1
94,39,undirected,1
73,580,undirected,1
14,16,undirected,1
103,175,undirected,1
104,581,undirected,1
2,313,undirected,1
105,106,undirected,1
105,107,undirected,1
105,108,undirected,1
105,109,undirected,1
105,110,undirected,1
105,582,undirected,1
106,107,undirected,1
106,108,undirected,1
106,109,undirected,1
106,110,undirected,1
106,582,undirected,1
107,108,undirected,1
107,109,undirected,1
107,110,undirected,1
107,582,undirected,1
108,109,undirected,1
108,110,undirected,1
108,582,undirected,1
109,110,undirected,1
109,582,undirected,1
110,582,undirected,1
22,16,undirected,1
22,560,undirected,1
1,27,undirected,1
27,551,undirected,1
111,112,undirected,1
111,113,undirected,1
111,556,undirected,1
112,113,undirected,1
112,556,undirected,1
113,556,undirected,1
114,566,undirected,1
81,57,undirected,1
115,39,undirected,1
35,17,undirected,1
35,81,undirected,1
17,81,undirected,1
116,132,undirected,1
44,25,undirected,1
117,25,undirected,1
118,34,undirected,1
118,9,undirected,1
118,119,undirected,1
118,19,undirected,1
34,9,undirected,1
34,119,undirected,1
34,19,undirected,1
9,119,undirected,1
9,19,undirected,1
119,19,undirected,1
120,583,undirected,1
61,28,undirected,1
121,79,undirected,1
50,225,undirected,1
122,57,undirected,1
123,584,undirected,1
20,46,undirected,1
20,47,undirected,1
20,124,undirected,1
20,125,undirected,1
20,126,undirected,1
20,127,undirected,1
20,584,undirected,1
46,124,undirected,1
46,125,undirected,1
46,126,undirected,1
46,127,undirected,1
46,584,undirected,1
7,124,undirected,1
7,125,undirected,1
7,126,undirected,1
7,127,undirected,1
7,584,undirected,1
47,124,undirected,1
47,125,undirected,1
47,126,undirected,1
47,127,undirected,1
47,584,undirected,1
55,124,undirected,1
55,125,undirected,1
55,126,undirected,1
55,127,undirected,1
55,584,undirected,1
124,125,undirected,1
124,126,undirected,1
124,127,undirected,1
124,584,undirected,1
125,126,undirected,1
125,127,undirected,1
125,584,undirected,1
126,127,undirected,1
126,584,undirected,1
127,584,undirected,1
76,551,undirected,1
40,4,undirected,1
19,585,undirected,1
128,129,undirected,1
128,586,undirected,1
129,586,undirected,1
130,3,undirected,1
131,3,undirected,1
132,121,undirected,1
133,134,undirected,1
133,587,undirected,1
134,587,undirected,1
50,89,undirected,1
50,588,undirected,1
29,89,undirected,1
29,588,undirected,1
89,588,undirected,1
67,29,undirected,1
77,21,undirected,1
77,102,undirected,1
34,83,undirected,1
34,348,undirected,1
83,348,undirected,1
94,437,undirected,1
135,589,undirected,1
136,590,undirected,1
137,138,undirected,1
137,65,undirected,1
138,65,undirected,1
139,140,undirected,1
139,591,undirected,1
140,591,undirected,1
141,475,undirected,1
142,143,undirected,1
142,592,undirected,1
143,592,undirected,1
40,17,undirected,1
17,552,undirected,1
48,83,undirected,1
45,39,undirected,1
39,4,undirected,1
144,362,undirected,1
45,145,undirected,1
45,167,undirected,1
145,167,undirected,1
1,567,undirected,1
5,567,undirected,1
146,593,undirected,1
147,594,undirected,1
9,148,undirected,1
9,149,undirected,1
9,560,undirected,1
148,149,undirected,1
148,560,undirected,1
149,560,undirected,1
150,595,undirected,1
76,16,undirected,1
86,117,undirected,1
86,293,undirected,1
117,293,undirected,1
33,44,undirected,1
151,596,undirected,1
14,152,undirected,1
14,27,undirected,1
152,27,undirected,1
46,23,undirected,1
23,47,undirected,1
17,85,undirected,1
17,6,undirected,1
17,597,undirected,1
85,6,undirected,1
85,597,undirected,1
6,597,undirected,1
17,246,undirected,1
6,204,undirected,1
153,370,undirected,1
154,598,undirected,1
155,551,undirected,1
156,157,undirected,1
156,158,undirected,1
156,268,undirected,1
157,158,undirected,1
157,268,undirected,1
158,268,undirected,1
159,146,undirected,1
159,486,undirected,1
146,486,undirected,1
160,254,undirected,1
63,161,undirected,1
161,563,undirected,1
162,76,undirected,1
162,32,undirected,1
76,32,undirected,1
40,1,undirected,1
41,163,undirected,1
41,268,undirected,1
163,268,undirected,1
164,599,undirected,1
165,432,undirected,1
50,600,undirected,1
29,600,undirected,1
166,4,undirected,1
1,30,undirected,1
167,601,undirected,1
30,577,undirected,1
168,602,undirected,1
169,185,undirected,1
50,44,undirected,1
50,603,undirected,1
44,603,undirected,1
37,604,undirected,1
84,65,undirected,1
170,171,undirected,1
170,605,undirected,1
171,605,undirected,1
172,245,undirected,1
173,198,undirected,1
174,549,undirected,1
175,371,undirected,1
29,606,undirected,1
5,606,undirected,1
79,607,undirected,1
86,608,undirected,1
133,77,undirected,1
32,65,undirected,1
176,609,undirected,1
26,610,undirected,1
130,122,undirected,1
177,602,undirected,1
178,179,undirected,1
178,7,undirected,1
178,408,undirected,1
179,7,undirected,1
179,408,undirected,1
7,408,undirected,1
123,25,undirected,1
180,611,undirected,1
154,193,undirected,1
61,17,undirected,1
17,9,undirected,1
146,612,undirected,1
181,154,undirected,1
132,561,undirected,1
45,182,undirected,1
45,83,undirected,1
182,83,undirected,1
183,568,undirected,1
184,41,undirected,1
184,94,undirected,1
184,265,undirected,1
41,94,undirected,1
41,265,undirected,1
94,265,undirected,1
185,613,undirected,1
14,186,undirected,1
14,554,undirected,1
186,554,undirected,1
16,127,undirected,1
1,91,undirected,1
63,187,undirected,1
187,563,undirected,1
188,614,undirected,1
133,398,undirected,1
28,268,undirected,1
50,189,undirected,1
50,117,undirected,1
189,117,undirected,1
190,191,undirected,1
190,192,undirected,1
190,615,undirected,1
191,192,undirected,1
191,615,undirected,1
192,615,undirected,1
24,330,undirected,1
193,96,undirected,1
193,616,undirected,1
96,616,undirected,1
86,617,undirected,1
194,167,undirected,1
195,66,undirected,1
195,564,undirected,1
196,173,undirected,1
197,173,undirected,1
154,618,undirected,1
14,155,undirected,1
45,165,undirected,1
198,619,undirected,1
37,141,undirected,1
199,171,undirected,1
199,620,undirected,1
171,620,undirected,1
78,39,undirected,1
94,509,undirected,1
45,9,undirected,1
200,83,undirected,1
201,69,undirected,1
202,621,undirected,1
147,203,undirected,1
147,477,undirected,1
203,477,undirected,1
193,622,undirected,1
89,123,undirected,1
204,165,undirected,1
204,4,undirected,1
165,4,undirected,1
79,205,undirected,1
205,165,undirected,1
206,623,undirected,1
30,207,undirected,1
30,551,undirected,1
207,551,undirected,1
208,34,undirected,1
208,146,undirected,1
208,209,undirected,1
208,210,undirected,1
208,211,undirected,1
208,624,undirected,1
34,146,undirected,1
34,209,undirected,1
34,210,undirected,1
34,211,undirected,1
34,624,undirected,1
146,209,undirected,1
146,210,undirected,1
146,211,undirected,1
146,624,undirected,1
209,210,undirected,1
209,211,undirected,1
209,624,undirected,1
210,211,undirected,1
210,624,undirected,1
211,624,undirected,1
5,212,undirected,1
5,26,undirected,1
212,26,undirected,1
25,165,undirected,1
53,17,undirected,1
213,67,undirected,1
81,1,undirected,1
1,79,undirected,1
40,37,undirected,1
33,132,undirected,1
132,117,undirected,1
82,96,undirected,1
132,96,undirected,1
214,215,undirected,1
214,216,undirected,1
214,505,undirected,1
215,216,undirected,1
215,505,undirected,1
216,505,undirected,1
132,625,undirected,1
39,148,undirected,1
217,16,undirected,1
35,3,undirected,1
199,626,undirected,1
83,601,undirected,1
67,17,undirected,1
67,24,undirected,1
17,24,undirected,1
218,141,undirected,1
40,586,undirected,1
16,627,undirected,1
219,628,undirected,1
28,32,undirected,1
220,245,undirected,1
29,117,undirected,1
221,30,undirected,1
222,223,undirected,1
222,224,undirected,1
222,629,undirected,1
223,224,undirected,1
223,629,undirected,1
224,629,undirected,1
94,630,undirected,1
225,117,undirected,1
225,96,undirected,1
117,96,undirected,1
226,5,undirected,1
130,86,undirected,1
43,631,undirected,1
227,632,undirected,1
28,1,undirected,1
86,633,undirected,1
33,5,undirected,1
28,634,undirected,1
228,160,undirected,1
228,137,undirected,1
160,137,undirected,1
122,635,undirected,1
76,5,undirected,1
228,135,undirected,1
228,84,undirected,1
228,4,undirected,1
228,552,undirected,1
135,84,undirected,1
135,4,undirected,1
135,552,undirected,1
84,4,undirected,1
139,636,undirected,1
189,71,undirected,1
14,24,undirected,1
14,32,undirected,1
24,32,undirected,1
229,637,undirected,1
190,230,undirected,1
190,231,undirected,1
190,638,undirected,1
230,231,undirected,1
230,638,undirected,1
231,638,undirected,1
232,568,undirected,1
233,117,undirected,1
11,30,undirected,1
234,94,undirected,1
234,96,undirected,1
94,96,undirected,1
77,94,undirected,1
77,560,undirected,1
94,560,undirected,1
235,581,undirected,1
236,9,undirected,1
31,237,undirected,1
31,551,undirected,1
134,237,undirected,1
134,551,undirected,1
237,551,undirected,1
238,94,undirected,1
175,238,undirected,1
81,229,undirected,1
81,138,undirected,1
229,138,undirected,1
77,193,undirected,1
29,639,undirected,1
6,96,undirected,1
1,71,undirected,1
239,24,undirected,1
239,15,undirected,1
24,15,undirected,1
154,640,undirected,1
86,641,undirected,1
240,642,undirected,1
241,242,undirected,1
241,165,undirected,1
242,165,undirected,1
243,384,undirected,1
95,563,undirected,1
244,556,undirected,1
33,165,undirected,1
88,26,undirected,1
89,83,undirected,1
35,6,undirected,1
98,563,undirected,1
245,148,undirected,1
160,45,undirected,1
160,81,undirected,1
160,79,undirected,1
45,81,undirected,1
45,79,undirected,1
246,57,undirected,1
247,24,undirected,1
247,643,undirected,1
24,643,undirected,1
14,167,undirected,1
28,36,undirected,1
248,132,undirected,1
248,644,undirected,1
132,644,undirected,1
14,94,undirected,1
249,250,undirected,1
249,427,undirected,1
250,427,undirected,1
251,645,undirected,1
252,253,undirected,1
252,646,undirected,1
253,646,undirected,1
254,167,undirected,1
78,304,undirected,1
141,647,undirected,1
50,98,undirected,1
28,255,undirected,1
28,638,undirected,1
255,638,undirected,1
256,9,undirected,1
256,585,undirected,1
9,585,undirected,1
257,94,undirected,1
15,218,undirected,1
76,3,undirected,1
5,551,undirected,1
147,362,undirected,1
29,36,undirected,1
258,187,undirected,1
35,213,undirected,1
259,28,undirected,1
260,648,undirected,1
37,1,undirected,1
189,75,undirected,1
175,649,undirected,1
245,650,undirected,1
261,203,undirected,1
28,204,undirected,1
198,651,undirected,1
130,160,undirected,1
130,117,undirected,1
130,552,undirected,1
160,117,undirected,1
160,552,undirected,1
117,552,undirected,1
129,30,undirected,1
129,3,undirected,1
262,263,undirected,1
262,264,undirected,1
262,265,undirected,1
262,268,undirected,1
263,264,undirected,1
263,265,undirected,1
263,268,undirected,1
264,265,undirected,1
264,268,undirected,1
265,268,undirected,1
133,168,undirected,1
17,30,undirected,1
50,652,undirected,1
72,266,undirected,1
72,270,undirected,1
266,270,undirected,1
121,267,undirected,1
121,268,undirected,1
121,556,undirected,1
267,268,undirected,1
267,556,undirected,1
268,556,undirected,1
53,89,undirected,1
53,129,undirected,1
89,129,undirected,1
269,260,undirected,1
269,653,undirected,1
260,653,undirected,1
45,85,undirected,1
45,268,undirected,1
270,556,undirected,1
271,654,undirected,1
15,655,undirected,1
180,272,undirected,1
180,187,undirected,1
180,656,undirected,1
272,187,undirected,1
272,656,undirected,1
187,656,undirected,1
24,649,undirected,1
273,150,undirected,1
274,39,undirected,1
275,276,undirected,1
275,277,undirected,1
275,657,undirected,1
276,277,undirected,1
276,657,undirected,1
277,657,undirected,1
278,658,undirected,1
28,99,undirected,1
24,3,undirected,1
163,16,undirected,1
155,572,undirected,1
279,4,undirected,1
279,552,undirected,1
79,27,undirected,1
40,85,undirected,1
40,75,undirected,1
85,75,undirected,1
143,319,undirected,1
280,39,undirected,1
281,556,undirected,1
282,165,undirected,1
24,283,undirected,1
24,551,undirected,1
283,551,undirected,1
118,284,undirected,1
118,117,undirected,1
284,117,undirected,1
80,563,undirected,1
285,6,undirected,1
285,286,undirected,1
285,620,undirected,1
6,286,undirected,1
6,620,undirected,1
286,620,undirected,1
28,11,undirected,1
41,659,undirected,1
287,185,undirected,1
288,647,undirected,1
16,129,undirected,1
29,30,undirected,1
81,9,undirected,1
81,289,undirected,1
9,289,undirected,1
9,5,undirected,1
9,32,undirected,1
289,5,undirected,1
289,32,undirected,1
35,69,undirected,1
141,39,undirected,1
91,30,undirected,1
81,6,undirected,1
81,3,undirected,1
71,3,undirected,1
61,34,undirected,1
61,660,undirected,1
34,660,undirected,1
29,134,undirected,1
67,551,undirected,1
32,84,undirected,1
32,204,undirected,1
32,552,undirected,1
84,204,undirected,1
204,552,undirected,1
234,203,undirected,1
290,30,undirected,1
89,291,undirected,1
89,36,undirected,1
89,207,undirected,1
291,36,undirected,1
291,207,undirected,1
36,207,undirected,1
14,661,undirected,1
30,661,undirected,1
292,662,undirected,1
8,272,undirected,1
293,477,undirected,1
154,171,undirected,1
294,464,undirected,1
24,131,undirected,1
295,16,undirected,1
295,597,undirected,1
16,597,undirected,1
296,356,undirected,1
28,85,undirected,1
297,356,undirected,1
11,96,undirected,1
298,299,undirected,1
298,81,undirected,1
298,300,undirected,1
298,663,undirected,1
299,81,undirected,1
299,300,undirected,1
299,663,undirected,1
81,300,undirected,1
81,663,undirected,1
300,663,undirected,1
301,168,undirected,1
302,199,undirected,1
1,403,undirected,1
303,193,undirected,1
1,4,undirected,1
304,664,undirected,1
35,91,undirected,1
1,5,undirected,11
91,3,undirected,10
204,3,undirected,8
76,16,undirected,8
157,268,undirected,8
35,91,undirected,8
157,158,undirected,7
158,268,undirected,7
305,204,undirected,6
305,3,undirected,6
33,14,undirected,4
122,57,undirected,4
268,3,undirected,4
91,30,undirected,4
30,3,undirected,4
89,36,undirected,4
303,193,undirected,4
44,584,undirected,4
86,117,undirected,4
133,665,undirected,4
129,3,undirected,4
35,6,undirected,4
306,193,undirected,3
1,551,undirected,3
6,268,undirected,3
1,91,undirected,3
9,666,undirected,3
28,204,undirected,3
91,268,undirected,3
76,551,undirected,3
291,30,undirected,3
28,5,undirected,3
35,3,undirected,3
33,117,undirected,3
33,118,undirected,3
79,117,undirected,3
17,36,undirected,3
41,42,undirected,3
41,43,undirected,3
41,427,undirected,3
42,43,undirected,3
42,427,undirected,3
43,427,undirected,3
6,96,undirected,3
30,4,undirected,3
89,204,undirected,3
307,193,undirected,3
28,634,undirected,2
79,556,undirected,2
33,498,undirected,2
14,498,undirected,2
5,551,undirected,2
308,551,undirected,2
309,19,undirected,2
33,132,undirected,2
262,310,undirected,2
262,311,undirected,2
262,264,undirected,2
262,545,undirected,2
310,311,undirected,2
310,264,undirected,2
310,545,undirected,2
311,264,undirected,2
311,545,undirected,2
264,545,undirected,2
33,165,undirected,2
312,165,undirected,2
141,667,undirected,2
194,165,undirected,2
313,80,undirected,2
314,58,undirected,2
3,26,undirected,2
39,148,undirected,2
155,71,undirected,2
21,556,undirected,2
289,32,undirected,2
289,25,undirected,2
32,25,undirected,2
315,83,undirected,2
315,526,undirected,2
83,526,undirected,2
316,371,undirected,2
91,551,undirected,2
27,165,undirected,2
246,57,undirected,2
261,505,undirected,2
146,356,undirected,2
54,668,undirected,2
117,4,undirected,2
157,3,undirected,2
158,3,undirected,2
35,17,undirected,2
48,94,undirected,2
33,669,undirected,2
34,83,undirected,2
34,348,undirected,2
83,348,undirected,2
17,19,undirected,2
45,165,undirected,2
32,165,undirected,2
33,44,undirected,2
44,117,undirected,2
28,192,undirected,2
91,638,undirected,2
317,123,undirected,2
17,246,undirected,2
156,157,undirected,2
156,158,undirected,2
156,268,undirected,2
63,161,undirected,2
63,563,undirected,2
161,563,undirected,2
206,623,undirected,2
132,99,undirected,2
169,185,undirected,2
49,58,undirected,2
135,434,undirected,2
122,27,undirected,2
67,551,undirected,2
302,199,undirected,2
17,117,undirected,2
36,117,undirected,2
160,3,undirected,2
59,80,undirected,2
1,71,undirected,2
318,265,undirected,2
318,165,undirected,2
265,165,undirected,2
319,154,undirected,2
15,655,undirected,2
122,58,undirected,2
11,670,undirected,2
199,13,undirected,2
199,347,undirected,2
13,347,undirected,2
268,475,undirected,2
50,81,undirected,2
50,83,undirected,2
50,204,undirected,2
81,83,undirected,2
81,204,undirected,2
83,204,undirected,2
270,556,undirected,2
9,309,undirected,2
78,146,undirected,2
85,320,undirected,2
85,96,undirected,2
320,96,undirected,2
35,129,undirected,2
129,91,undirected,2
130,160,undirected,2
130,117,undirected,2
130,552,undirected,2
160,117,undirected,2
160,552,undirected,2
117,552,undirected,2
321,117,undirected,2
24,15,undirected,2
135,404,undirected,2
28,322,undirected,2
28,96,undirected,2
322,96,undirected,2
14,30,undirected,2
14,4,undirected,2
94,98,undirected,2
89,96,undirected,2
204,96,undirected,2
155,671,undirected,2
180,272,undirected,2
180,187,undirected,2
180,656,undirected,2
272,187,undirected,2
272,656,undirected,2
187,656,undirected,2
234,94,undirected,2
77,94,undirected,2
77,560,undirected,2
94,560,undirected,2
323,117,undirected,2
53,89,undirected,2
53,129,undirected,2
89,129,undirected,2
243,384,undirected,2
71,165,undirected,2
8,272,undirected,2
15,203,undirected,2
30,204,undirected,2
141,39,undirected,2
28,255,undirected,2
28,638,undirected,2
255,638,undirected,2
291,672,undirected,2
129,30,undirected,2
5,32,undirected,1
93,571,undirected,1
67,34,undirected,1
94,293,undirected,1
105,624,undirected,1
79,96,undirected,1
96,556,undirected,1
324,563,undirected,1
1,308,undirected,1
5,308,undirected,1
61,325,undirected,1
61,151,undirected,1
61,309,undirected,1
61,326,undirected,1
61,19,undirected,1
325,151,undirected,1
325,309,undirected,1
325,326,undirected,1
325,19,undirected,1
151,309,undirected,1
151,326,undirected,1
151,19,undirected,1
309,326,undirected,1
326,19,undirected,1
17,80,undirected,1
155,36,undirected,1
33,673,undirected,1
33,551,undirected,1
165,551,undirected,1
312,475,undirected,1
165,475,undirected,1
97,574,undirected,1
17,32,undirected,1
121,672,undirected,1
327,268,undirected,1
327,560,undirected,1
268,560,undirected,1
190,9,undirected,1
190,666,undirected,1
39,36,undirected,1
16,575,undirected,1
76,90,undirected,1
76,328,undirected,1
76,122,undirected,1
90,328,undirected,1
90,122,undirected,1
328,122,undirected,1
329,154,undirected,1
33,1,undirected,1
267,674,undirected,1
28,3,undirected,1
135,17,undirected,1
135,37,undirected,1
17,37,undirected,1
330,32,undirected,1
37,77,undirected,1
129,32,undirected,1
135,552,undirected,1
129,121,undirected,1
16,26,undirected,1
17,81,undirected,1
17,675,undirected,1
81,675,undirected,1
45,218,undirected,1
94,39,undirected,1
16,551,undirected,1
14,16,undirected,1
239,165,undirected,1
122,316,undirected,1
122,371,undirected,1
187,141,undirected,1
3,551,undirected,1
94,356,undirected,1
121,291,undirected,1
121,30,undirected,1
313,37,undirected,1
234,76,undirected,1
159,146,undirected,1
159,356,undirected,1
331,79,undirected,1
331,676,undirected,1
79,676,undirected,1
22,16,undirected,1
22,560,undirected,1
16,560,undirected,1
332,333,undirected,1
332,32,undirected,1
333,32,undirected,1
24,76,undirected,1
24,370,undirected,1
76,370,undirected,1
155,44,undirected,1
155,406,undirected,1
44,406,undirected,1
334,83,undirected,1
335,259,undirected,1
335,37,undirected,1
259,37,undirected,1
89,91,undirected,1
89,639,undirected,1
336,551,undirected,1
61,28,undirected,1
35,30,undirected,1
117,6,undirected,1
337,19,undirected,1
338,668,undirected,1
131,3,undirected,1
15,677,undirected,1
8,88,undirected,1
8,678,undirected,1
88,678,undirected,1
339,679,undirected,1
132,121,undirected,1
73,680,undirected,1
117,551,undirected,1
340,377,undirected,1
135,589,undirected,1
136,590,undirected,1
341,681,undirected,1
135,682,undirected,1
291,403,undirected,1
139,140,undirected,1
139,591,undirected,1
140,591,undirected,1
342,683,undirected,1
130,343,undirected,1
130,69,undirected,1
343,69,undirected,1
344,193,undirected,1
94,27,undirected,1
126,26,undirected,1
126,551,undirected,1
26,551,undirected,1
345,3,undirected,1
346,684,undirected,1
245,98,undirected,1
144,362,undirected,1
76,117,undirected,1
347,204,undirected,1
35,76,undirected,1
76,91,undirected,1
243,348,undirected,1
243,685,undirected,1
348,685,undirected,1
89,121,undirected,1
155,403,undirected,1
130,45,undirected,1
130,165,undirected,1
349,686,undirected,1
35,259,undirected,1
35,96,undirected,1
9,91,undirected,1
9,30,undirected,1
9,638,undirected,1
30,638,undirected,1
16,155,undirected,1
6,204,undirected,1
117,58,undirected,1
118,350,undirected,1
118,32,undirected,1
350,32,undirected,1
143,171,undirected,1
351,433,undirected,1
105,146,undirected,1
105,687,undirected,1
146,687,undirected,1
122,688,undirected,1
352,689,undirected,1
79,690,undirected,1
86,691,undirected,1
154,345,undirected,1
353,30,undirected,1
353,692,undirected,1
30,692,undirected,1
41,163,undirected,1
41,268,undirected,1
163,268,undirected,1
228,600,undirected,1
354,465,undirected,1
164,599,undirected,1
146,355,undirected,1
146,693,undirected,1
355,356,undirected,1
355,693,undirected,1
356,693,undirected,1
357,563,undirected,1
67,371,undirected,1
141,475,undirected,1
28,91,undirected,1
28,30,undirected,1
5,291,undirected,1
17,358,undirected,1
17,204,undirected,1
358,204,undirected,1
79,694,undirected,1
35,36,undirected,1
359,360,undirected,1
359,361,undirected,1
359,556,undirected,1
360,361,undirected,1
360,556,undirected,1
361,556,undirected,1
173,198,undirected,1
25,556,undirected,1
79,607,undirected,1
41,362,undirected,1
41,232,undirected,1
41,695,undirected,1
362,232,undirected,1
362,695,undirected,1
232,695,undirected,1
130,36,undirected,1
363,364,undirected,1
363,365,undirected,1
363,108,undirected,1
363,221,undirected,1
364,365,undirected,1
364,108,undirected,1
364,221,undirected,1
365,108,undirected,1
365,221,undirected,1
108,221,undirected,1
190,24,undirected,1
199,696,undirected,1
190,15,undirected,1
245,168,undirected,1
366,556,undirected,1
61,17,undirected,1
61,9,undirected,1
17,9,undirected,1
135,156,undirected,1
79,697,undirected,1
135,259,undirected,1
199,653,undirected,1
367,73,undirected,1
291,44,undirected,1
291,584,undirected,1
44,30,undirected,1
30,584,undirected,1
160,36,undirected,1
160,96,undirected,1
36,3,undirected,1
36,96,undirected,1
3,96,undirected,1
297,356,undirected,1
368,369,undirected,1
368,698,undirected,1
369,698,undirected,1
185,613,undirected,1
132,155,undirected,1
132,3,undirected,1
155,3,undirected,1
176,609,undirected,1
9,347,undirected,1
16,127,undirected,1
19,165,undirected,1
370,150,undirected,1
316,699,undirected,1
371,699,undirected,1
204,700,undirected,1
175,203,undirected,1
188,614,undirected,1
17,57,undirected,1
194,81,undirected,1
194,701,undirected,1
81,701,undirected,1
20,11,undirected,1
123,702,undirected,1
129,79,undirected,1
291,617,undirected,1
334,229,undirected,1
305,372,undirected,1
204,372,undirected,1
372,3,undirected,1
373,141,undirected,1
373,504,undirected,1
141,504,undirected,1
351,323,undirected,1
117,268,undirected,1
123,475,undirected,1
374,193,undirected,1
298,375,undirected,1
298,426,undirected,1
375,426,undirected,1
376,703,undirected,1
160,91,undirected,1
265,704,undirected,1
141,705,undirected,1
15,43,undirected,1
15,117,undirected,1
43,117,undirected,1
198,619,undirected,1
291,25,undirected,1
130,141,undirected,1
37,377,undirected,1
37,572,undirected,1
377,572,undirected,1
67,268,undirected,1
336,141,undirected,1
14,165,undirected,1
133,378,undirected,1
378,665,undirected,1
379,380,undirected,1
379,73,undirected,1
379,706,undirected,1
380,73,undirected,1
380,706,undirected,1
73,706,undirected,1
78,39,undirected,1
228,117,undirected,1
39,65,undirected,1
78,265,undirected,1
78,381,undirected,1
78,706,undirected,1
265,381,undirected,1
265,706,undirected,1
381,706,undirected,1
50,79,undirected,1
81,79,undirected,1
83,79,undirected,1
79,204,undirected,1
202,621,undirected,1
147,203,undirected,1
147,477,undirected,1
203,477,undirected,1
193,622,undirected,1
382,36,undirected,1
85,321,undirected,1
