Source,Target,Type,Weight
36,222,undirected,2
36,354,undirected,2
222,354,undirected,2
226,19,undirected,2
226,12,undirected,2
19,12,undirected,2
83,288,undirected,1
469,171,undirected,1
43,27,undirected,1
84,249,undirected,1
199,279,undirected,1
96,71,undirected,1
123,665,undirected,1
43,666,undirected,1
87,290,undirected,1
472,71,undirected,1
52,4,undirected,1
52,637,undirected,1
68,81,undirected,1
68,476,undirected,1
68,109,undirected,1
81,476,undirected,1
81,109,undirected,1
476,109,undirected,1
477,146,undirected,1
123,96,undirected,1
123,88,undirected,1
96,88,undirected,1
88,69,undirected,1
479,480,undirected,1
479,668,undirected,1
480,668,undirected,1
122,326,undirected,1
122,499,undirected,1
326,499,undirected,1
84,97,undirected,1
40,297,undirected,1
84,283,undirected,1
472,88,undirected,1
482,134,undirected,1
482,283,undirected,1
16,10,undirected,1
16,270,undirected,1
10,270,undirected,1
17,68,undirected,1
17,263,undirected,1
68,263,undirected,1
15,31,undirected,1
486,122,undirected,1
487,202,undirected,1
487,134,undirected,1
487,144,undirected,1
202,134,undirected,1
202,144,undirected,1
134,144,undirected,1
100,101,undirected,1
100,298,undirected,1
101,298,undirected,1
361,280,undirected,1
106,36,undirected,1
493,382,undirected,1
140,2,undirected,1
494,673,undirected,1
395,495,undirected,1
395,674,undirected,1
495,674,undirected,1
116,12,undirected,1
9,675,undirected,1
3,79,undirected,1
3,676,undirected,1
79,676,undirected,1
117,228,undirected,1
62,301,undirected,1
499,678,undirected,1
500,71,undirected,1
123,304,undirected,1
124,305,undirected,1
123,681,undirected,1
127,128,undirected,1
127,306,undirected,1
128,306,undirected,1
504,683,undirected,1
447,505,undirected,1
447,58,undirected,1
505,58,undirected,1
506,171,undirected,1
507,685,undirected,1
317,12,undirected,1
509,686,undirected,1
132,160,undirected,1
367,182,undirected,1
512,395,undirected,1
512,138,undirected,1
512,311,undirected,1
512,349,undirected,1
68,10,undirected,1
10,543,undirected,1
2,182,undirected,1
513,687,undirected,1
130,155,undirected,1
515,134,undirected,1
515,689,undirected,1
134,689,undirected,1
109,690,undirected,1
516,691,undirected,1
517,692,undirected,1
77,693,undirected,1
146,317,undirected,1
80,150,undirected,1
80,230,undirected,1
150,230,undirected,1
520,292,undirected,1
134,521,undirected,1
134,695,undirected,1
521,283,undirected,1
521,695,undirected,1
283,695,undirected,1
152,279,undirected,1
56,555,undirected,1
260,696,undirected,1
29,697,undirected,1
156,100,undirected,1
361,698,undirected,1
526,527,undirected,1
526,528,undirected,1
526,280,undirected,1
527,528,undirected,1
527,280,undirected,1
528,280,undirected,1
158,177,undirected,1
53,280,undirected,1
109,89,undirected,1
361,700,undirected,1
197,701,undirected,1
80,160,undirected,1
80,47,undirected,1
80,323,undirected,1
160,47,undirected,1
160,323,undirected,1
47,323,undirected,1
534,535,undirected,1
534,536,undirected,1
534,537,undirected,1
534,30,undirected,1
535,536,undirected,1
535,537,undirected,1
535,30,undirected,1
536,537,undirected,1
536,30,undirected,1
537,30,undirected,1
52,17,undirected,1
179,703,undirected,1
52,9,undirected,1
162,31,undirected,1
539,280,undirected,1
106,96,undirected,1
106,4,undirected,1
96,4,undirected,1
123,225,undirected,1
179,371,undirected,1
540,62,undirected,1
541,283,undirected,1
166,327,undirected,1
117,543,undirected,1
117,12,undirected,1
543,12,undirected,1
161,324,undirected,1
4,367,undirected,1
10,115,undirected,1
263,139,undirected,1
168,328,undirected,1
547,710,undirected,1
96,45,undirected,1
169,329,undirected,1
173,99,undirected,1
173,655,undirected,1
99,655,undirected,1
226,361,undirected,1
480,209,undirected,1
550,712,undirected,1
9,198,undirected,1
9,140,undirected,1
198,140,undirected,1
177,335,undirected,1
19,20,undirected,1
118,552,undirected,1
552,629,undirected,1
65,66,undirected,1
65,62,undirected,1
65,284,undirected,1
66,62,undirected,1
66,284,undirected,1
62,284,undirected,1
442,555,undirected,1
555,655,undirected,1
70,97,undirected,1
70,326,undirected,1
70,556,undirected,1
70,284,undirected,1
326,556,undirected,1
326,284,undirected,1
556,284,undirected,1
59,361,undirected,1
99,361,undirected,1
122,361,undirected,1
361,182,undirected,1
557,715,undirected,1
135,181,undirected,1
135,339,undirected,1
181,339,undirected,1
4,717,undirected,1
171,340,undirected,1
144,449,undirected,1
103,182,undirected,1
3,134,undirected,1
3,4,undirected,1
134,4,undirected,1
123,578,undirected,1
226,280,undirected,1
359,303,undirected,1
130,357,undirected,1
109,361,undirected,1
186,56,undirected,1
36,442,undirected,1
36,655,undirected,1
117,140,undirected,1
170,655,undirected,1
187,188,undirected,1
187,189,undirected,1
187,336,undirected,1
188,189,undirected,1
188,336,undirected,1
189,336,undirected,1
206,33,undirected,1
118,140,undirected,1
568,690,undirected,1
449,172,undirected,1
140,172,undirected,1
569,352,undirected,1
190,191,undirected,1
190,344,undirected,1
191,344,undirected,1
283,271,undirected,1
36,23,undirected,1
30,19,undirected,1
193,194,undirected,1
193,195,undirected,1
193,347,undirected,1
194,195,undirected,1
194,347,undirected,1
195,347,undirected,1
3,576,undirected,1
3,724,undirected,1
576,724,undirected,1
577,314,undirected,1
135,578,undirected,1
135,24,undirected,1
578,24,undirected,1
36,26,undirected,1
199,84,undirected,1
199,260,undirected,1
84,260,undirected,1
248,109,undirected,1
259,284,undirected,1
200,350,undirected,1
43,22,undirected,1
582,727,undirected,1
212,162,undirected,1
583,313,undirected,1
117,14,undirected,1
117,280,undirected,1
70,212,undirected,1
70,689,undirected,1
212,689,undirected,1
232,576,undirected,1
232,585,undirected,1
232,678,undirected,1
576,585,undirected,1
576,678,undirected,1
585,678,undirected,1
134,612,undirected,1
88,2,undirected,1
88,266,undirected,1
2,266,undirected,1
202,271,undirected,1
134,122,undirected,1
80,144,undirected,1
80,228,undirected,1
80,312,undirected,1
144,228,undirected,1
144,312,undirected,1
228,312,undirected,1
47,277,undirected,1
206,84,undirected,1
206,172,undirected,1
84,172,undirected,1
69,171,undirected,1
84,230,undirected,1
146,357,undirected,1
77,358,undirected,1
367,155,undirected,1
587,480,undirected,1
587,732,undirected,1
480,732,undirected,1
43,183,undirected,1
43,733,undirected,1
214,360,undirected,1
509,172,undirected,1
589,590,undirected,1
589,735,undirected,1
590,735,undirected,1
123,591,undirected,1
123,736,undirected,1
591,592,undirected,1
591,736,undirected,1
592,736,undirected,1
593,280,undirected,1
90,279,undirected,1
54,280,undirected,1
135,45,undirected,1
36,24,undirected,1
15,144,undirected,1
15,737,undirected,1
144,737,undirected,1
162,54,undirected,1
109,12,undirected,1
447,36,undirected,1
447,182,undirected,1
596,116,undirected,1
219,364,undirected,1
220,221,undirected,1
220,365,undirected,1
221,365,undirected,1
70,259,undirected,1
80,499,undirected,1
84,600,undirected,1
84,2,undirected,1
84,45,undirected,1
600,2,undirected,1
600,45,undirected,1
2,45,undirected,1
122,2,undirected,1
223,84,undirected,1
9,192,undirected,1
260,740,undirected,1
232,602,undirected,1
232,741,undirected,1
602,741,undirected,1
135,160,undirected,1
36,603,undirected,1
36,172,undirected,1
603,172,undirected,1
604,314,undirected,1
605,382,undirected,1
234,97,undirected,1
225,36,undirected,1
509,742,undirected,1
607,608,undirected,1
607,395,undirected,1
608,395,undirected,1
609,29,undirected,1
36,170,undirected,1
215,135,undirected,1
215,213,undirected,1
215,555,undirected,1
135,213,undirected,1
135,555,undirected,1
213,555,undirected,1
177,369,undirected,1
3,96,undirected,1
3,202,undirected,1
3,155,undirected,1
96,202,undirected,1
96,155,undirected,1
202,155,undirected,1
138,463,undirected,1
311,463,undirected,1
152,744,undirected,1
611,745,undirected,1
612,139,undirected,1
144,230,undirected,1
38,96,undirected,1
228,229,undirected,1
228,230,undirected,1
228,280,undirected,1
229,230,undirected,1
229,280,undirected,1
230,280,undirected,1
212,746,undirected,1
32,747,undirected,1
9,372,undirected,1
614,314,undirected,1
134,449,undirected,1
134,140,undirected,1
134,637,undirected,1
449,637,undirected,1
140,637,undirected,1
509,749,undirected,1
238,239,undirected,1
238,240,undirected,1
238,375,undirected,1
239,240,undirected,1
239,375,undirected,1
240,375,undirected,1
109,655,undirected,1
618,248,undirected,1
618,81,undirected,1
248,81,undirected,1
77,555,undirected,1
201,97,undirected,1
96,59,undirected,1
246,2,undirected,1
246,247,undirected,1
246,337,undirected,1
2,247,undirected,1
2,337,undirected,1
247,337,undirected,1
622,752,undirected,1
82,19,undirected,1
486,167,undirected,1
361,12,undirected,1
38,47,undirected,1
624,286,undirected,1
260,321,undirected,1
480,359,undirected,1
625,755,undirected,1
96,15,undirected,1
96,250,undirected,1
96,136,undirected,1
15,250,undirected,1
15,136,undirected,1
250,136,undirected,1
253,382,undirected,1
24,2,undirected,1
36,144,undirected,1
146,136,undirected,1
45,12,undirected,1
123,665,undirected,5
135,555,undirected,4
59,361,undirected,4
84,600,undirected,3
84,2,undirected,3
84,45,undirected,3
600,2,undirected,3
600,45,undirected,3
2,45,undirected,3
231,24,undirected,3
361,172,undirected,3
29,697,undirected,3
756,835,undirected,3
59,99,undirected,3
59,122,undirected,3
59,182,undirected,3
99,122,undirected,3
99,361,undirected,3
99,182,undirected,3
122,361,undirected,3
122,182,undirected,3
361,182,undirected,3
56,182,undirected,2
40,795,undirected,2
36,262,undirected,2
184,46,undirected,2
4,637,undirected,2
182,12,undirected,2
123,96,undirected,2
123,88,undirected,2
96,88,undirected,2
52,170,undirected,2
88,69,undirected,2
326,499,undirected,2
359,29,undirected,2
359,836,undirected,2
29,836,undirected,2
757,209,undirected,2
215,135,undirected,2
215,213,undirected,2
215,555,undirected,2
135,213,undirected,2
213,555,undirected,2
135,99,undirected,2
135,758,undirected,2
135,12,undirected,2
99,758,undirected,2
99,12,undirected,2
758,12,undirected,2
759,833,undirected,2
216,45,undirected,2
140,837,undirected,2
82,19,undirected,2
77,135,undirected,2
77,555,undirected,2
77,262,undirected,2
135,262,undirected,2
555,262,undirected,2
62,301,undirected,2
317,12,undirected,2
361,745,undirected,2
745,172,undirected,2
179,703,undirected,2
68,109,undirected,2
313,62,undirected,2
760,231,undirected,2
231,46,undirected,2
52,9,undirected,2
123,838,undirected,2
135,68,undirected,2
135,84,undirected,2
68,84,undirected,2
213,24,undirected,2
50,167,undirected,2
50,279,undirected,2
167,279,undirected,2
40,839,undirected,2
135,578,undirected,2
135,24,undirected,2
578,24,undirected,2
442,655,undirected,2
36,655,undirected,2
36,840,undirected,2
450,200,undirected,2
144,230,undirected,2
78,46,undirected,2
69,841,undirected,2
543,842,undirected,2
103,2,undirected,2
235,236,undirected,2
235,167,undirected,2
235,373,undirected,2
236,167,undirected,2
236,373,undirected,2
167,373,undirected,2
213,843,undirected,2
578,762,undirected,2
578,838,undirected,2
762,838,undirected,2
121,303,undirected,2
213,140,undirected,2
109,216,undirected,1
167,79,undirected,1
763,172,undirected,1
32,231,undirected,1
32,844,undirected,1
231,844,undirected,1
70,764,undirected,1
70,845,undirected,1
764,845,undirected,1
56,121,undirected,1
171,846,undirected,1
543,24,undirected,1
480,847,undirected,1
99,36,undirected,1
87,290,undirected,1
133,848,undirected,1
88,71,undirected,1
52,4,undirected,1
52,637,undirected,1
477,146,undirected,1
766,767,undirected,1
766,849,undirected,1
767,849,undirected,1
36,182,undirected,1
36,12,undirected,1
135,768,undirected,1
135,377,undirected,1
135,58,undirected,1
768,377,undirected,1
768,58,undirected,1
377,58,undirected,1
52,99,undirected,1
99,170,undirected,1
97,136,undirected,1
15,326,undirected,1
15,499,undirected,1
769,850,undirected,1
77,68,undirected,1
770,314,undirected,1
479,480,undirected,1
479,668,undirected,1
480,668,undirected,1
122,326,undirected,1
122,499,undirected,1
84,97,undirected,1
40,297,undirected,1
771,744,undirected,1
771,7,undirected,1
744,7,undirected,1
768,313,undirected,1
109,851,undirected,1
3,361,undirected,1
772,190,undirected,1
472,88,undirected,1
159,852,undirected,1
9,71,undirected,1
447,59,undirected,1
447,361,undirected,1
774,853,undirected,1
17,68,undirected,1
17,263,undirected,1
68,263,undirected,1
15,31,undirected,1
486,122,undirected,1
77,854,undirected,1
487,202,undirected,1
487,134,undirected,1
487,144,undirected,1
202,134,undirected,1
202,144,undirected,1
134,144,undirected,1
100,101,undirected,1
100,298,undirected,1
101,298,undirected,1
775,817,undirected,1
27,32,undirected,1
27,226,undirected,1
27,837,undirected,1
32,226,undirected,1
32,837,undirected,1
226,837,undirected,1
506,352,undirected,1
103,82,undirected,1
103,19,undirected,1
103,12,undirected,1
82,12,undirected,1
19,12,undirected,1
367,279,undirected,1
36,377,undirected,1
494,673,undirected,1
776,855,undirected,1
777,856,undirected,1
222,778,undirected,1
222,855,undirected,1
778,855,undirected,1
198,678,undirected,1
3,79,undirected,1
3,676,undirected,1
79,676,undirected,1
609,269,undirected,1
36,117,undirected,1
779,858,undirected,1
127,128,undirected,1
127,306,undirected,1
128,306,undirected,1
780,859,undirected,1
781,9,undirected,1
506,171,undirected,1
103,96,undirected,1
367,182,undirected,1
782,15,undirected,1
231,136,undirected,1
133,310,undirected,1
9,676,undirected,1
17,284,undirected,1
783,171,undirected,1
784,861,undirected,1
56,326,undirected,1
56,12,undirected,1
326,182,undirected,1
326,12,undirected,1
785,862,undirected,1
2,182,undirected,1
513,687,undirected,1
3,88,undirected,1
339,278,undirected,1
