Source ,Target,Type,Weight
215,356,undirected,1
32,356,undirected,1
216,431,undirected,1
217,218,undirected,1
217,432,undirected,1
218,432,undirected,1
62,112,undirected,1
219,131,undirected,1
220,185,undirected,1
221,222,undirected,1
221,433,undirected,1
222,433,undirected,1
176,434,undirected,1
90,10,undirected,1
223,435,undirected,1
132,109,undirected,1
99,436,undirected,1
224,427,undirected,1
225,437,undirected,1
139,438,undirected,1
226,2,undirected,1
226,325,undirected,1
227,228,undirected,1
227,439,undirected,1
228,439,undirected,1
229,338,undirected,1
230,231,undirected,1
230,370,undirected,1
231,370,undirected,1
25,24,undirected,1
57,440,undirected,1
229,441,undirected,1
86,232,undirected,1
86,233,undirected,1
86,355,undirected,1
232,50,undirected,1
232,233,undirected,1
232,355,undirected,1
50,233,undirected,1
233,355,undirected,1
89,248,undirected,1
234,235,undirected,1
234,442,undirected,1
235,442,undirected,1
168,199,undirected,1
40,443,undirected,1
220,50,undirected,1
220,236,undirected,1
220,355,undirected,1
50,236,undirected,1
236,355,undirected,1
237,444,undirected,1
17,369,undirected,1
238,40,undirected,1
238,445,undirected,1
40,445,undirected,1
176,446,undirected,1
239,94,undirected,1
63,5,undirected,1
240,447,undirected,1
241,112,undirected,1
241,448,undirected,1
112,448,undirected,1
242,56,undirected,1
243,449,undirected,1
139,450,undirected,1
74,414,undirected,1
244,451,undirected,1
82,58,undirected,1
245,246,undirected,1
245,228,undirected,1
246,228,undirected,1
247,452,undirected,1
248,209,undirected,1
248,233,undirected,1
209,233,undirected,1
40,34,undirected,1
40,209,undirected,1
34,209,undirected,1
168,453,undirected,1
38,1,undirected,1
185,454,undirected,1
25,15,undirected,1
249,97,undirected,1
249,396,undirected,1
97,396,undirected,1
250,251,undirected,1
250,252,undirected,1
250,455,undirected,1
251,252,undirected,1
251,455,undirected,1
252,455,undirected,1
158,196,undirected,1
158,278,undirected,1
196,278,undirected,1
98,456,undirected,1
253,457,undirected,1
254,255,undirected,1
254,458,undirected,1
255,458,undirected,1
193,459,undirected,1
256,19,undirected,1
256,300,undirected,1
19,300,undirected,1
99,339,undirected,1
257,460,undirected,1
233,461,undirected,1
258,392,undirected,1
259,336,undirected,1
260,462,undirected,1
261,463,undirected,1
262,261,undirected,1
262,440,undirected,1
261,440,undirected,1
192,196,undirected,1
192,263,undirected,1
192,401,undirected,1
196,263,undirected,1
196,401,undirected,1
263,401,undirected,1
102,246,undirected,1
11,308,undirected,1
256,396,undirected,1
264,464,undirected,1
66,33,undirected,1
265,139,undirected,1
266,465,undirected,1
11,6,undirected,1
193,466,undirected,1
6,70,undirected,1
267,109,undirected,1
268,269,undirected,1
268,467,undirected,1
269,467,undirected,1
29,94,undirected,1
29,363,undirected,1
270,468,undirected,1
168,469,undirected,1
271,470,undirected,1
272,187,undirected,1
153,209,undirected,1
158,96,undirected,1
10,471,undirected,1
213,472,undirected,1
11,119,undirected,1
22,356,undirected,1
72,40,undirected,1
273,473,undirected,1
66,274,undirected,1
66,269,undirected,1
66,281,undirected,1
274,269,undirected,1
274,281,undirected,1
269,281,undirected,1
1,11,undirected,1
1,474,undirected,1
11,474,undirected,1
57,15,undirected,1
275,276,undirected,1
275,475,undirected,1
276,475,undirected,1
277,109,undirected,1
278,476,undirected,1
279,477,undirected,1
280,338,undirected,1
29,380,undirected,1
206,264,undirected,1
281,254,undirected,1
282,478,undirected,1
283,392,undirected,1
2,15,undirected,1
1,284,undirected,1
284,15,undirected,1
285,479,undirected,1
286,439,undirected,1
49,480,undirected,1
82,336,undirected,1
11,5,undirected,1
99,3,undirected,1
56,9,undirected,1
282,41,undirected,1
282,481,undirected,1
41,481,undirected,1
287,288,undirected,1
287,482,undirected,1
288,482,undirected,1
139,245,undirected,1
289,50,undirected,1
289,367,undirected,1
290,483,undirected,1
97,291,undirected,1
97,410,undirected,1
291,410,undirected,1
292,461,undirected,1
293,484,undirected,1
101,33,undirected,1
33,369,undirected,1
265,86,undirected,1
265,50,undirected,1
265,367,undirected,1
86,367,undirected,1
36,99,undirected,1
294,485,undirected,1
12,94,undirected,1
295,347,undirected,1
65,486,undirected,1
296,69,undirected,1
139,341,undirected,1
246,427,undirected,1
297,457,undirected,1
298,338,undirected,1
113,487,undirected,1
261,461,undirected,1
299,34,undirected,1
299,300,undirected,1
299,233,undirected,1
299,171,undirected,1
299,402,undirected,1
34,300,undirected,1
34,233,undirected,1
34,171,undirected,1
34,402,undirected,1
300,233,undirected,1
300,171,undirected,1
300,402,undirected,1
233,171,undirected,1
233,402,undirected,1
171,402,undirected,1
301,488,undirected,1
82,356,undirected,1
235,489,undirected,1
38,67,undirected,1
192,216,undirected,1
302,90,undirected,1
102,356,undirected,1
303,490,undirected,1
123,33,undirected,1
304,305,undirected,1
304,491,undirected,1
305,491,undirected,1
306,77,undirected,1
145,393,undirected,1
56,373,undirected,1
169,492,undirected,1
54,139,undirected,1
307,87,undirected,1
307,493,undirected,1
87,493,undirected,1
308,94,undirected,1
158,185,undirected,1
309,494,undirected,1
40,310,undirected,1
40,355,undirected,1
310,355,undirected,1
311,457,undirected,1
90,495,undirected,1
48,35,undirected,1
48,496,undirected,1
35,496,undirected,1
312,3,undirected,1
312,308,undirected,1
89,313,undirected,1
89,336,undirected,1
313,336,undirected,1
314,462,undirected,1
65,17,undirected,1
315,356,undirected,1
316,176,undirected,1
317,231,undirected,1
318,392,undirected,1
153,230,undirected,1
319,497,undirected,1
320,321,undirected,1
320,498,undirected,1
321,498,undirected,1
302,495,undirected,1
322,499,undirected,1
323,82,undirected,1
323,335,undirected,1
82,335,undirected,1
83,231,undirected,1
220,440,undirected,1
88,35,undirected,1
324,83,undirected,1
1,15,undirected,33
7,41,undirected,22
87,99,undirected,13
1,6,undirected,10
25,327,undirected,8
1,9,undirected,7
11,656,undirected,6
11,94,undirected,5
500,339,undirected,5
6,94,undirected,5
469,501,undirected,5
469,360,undirected,5
501,360,undirected,5
6,15,undirected,5
70,15,undirected,4
359,71,undirected,4
15,94,undirected,4
66,185,undirected,4
53,29,undirected,4
102,330,undirected,4
11,331,undirected,4
9,15,undirected,4
6,339,undirected,4
90,656,undirected,4
282,414,undirected,4
7,325,undirected,4
325,347,undirected,4
1,94,undirected,4
27,41,undirected,4
27,7,undirected,4
467,502,undirected,4
467,157,undirected,4
467,246,undirected,4
502,157,undirected,4
502,246,undirected,4
157,246,undirected,4
35,29,undirected,4
90,11,undirected,4
92,21,undirected,4
2,325,undirected,3
21,360,undirected,3
44,337,undirected,3
11,373,undirected,3
48,11,undirected,3
11,2,undirected,3
11,325,undirected,3
6,5,undirected,3
112,394,undirected,3
25,160,undirected,3
160,327,undirected,3
27,528,undirected,3
14,284,undirected,3
1,339,undirected,3
15,339,undirected,3
503,209,undirected,3
6,9,undirected,3
27,325,undirected,3
38,11,undirected,3
36,657,undirected,3
71,29,undirected,3
11,71,undirected,3
10,326,undirected,3
241,112,undirected,3
241,448,undirected,3
112,448,undirected,3
112,168,undirected,3
112,480,undirected,3
168,480,undirected,3
11,119,undirected,3
48,658,undirected,3
504,109,undirected,3
47,199,undirected,3
505,119,undirected,3
21,233,undirected,3
66,246,undirected,3
38,70,undirected,3
294,485,undirected,3
506,659,undirected,3
507,109,undirected,2
188,660,undirected,2
40,661,undirected,2
226,325,undirected,2
111,112,undirected,2
111,375,undirected,2
112,375,undirected,2
508,653,undirected,2
509,45,undirected,2
503,403,undirected,2
66,184,undirected,2
66,417,undirected,2
184,185,undirected,2
184,417,undirected,2
185,417,undirected,2
38,347,undirected,2
53,71,undirected,2
17,369,undirected,2
510,591,undirected,2
243,325,undirected,2
4,1,undirected,2
4,6,undirected,2
511,81,undirected,2
11,662,undirected,2
6,347,undirected,2
17,18,undirected,2
17,329,undirected,2
18,329,undirected,2
161,18,undirected,2
29,512,undirected,2
29,496,undirected,2
512,496,undirected,2
6,500,undirected,2
11,26,undirected,2
108,663,undirected,2
513,44,undirected,2
119,664,undirected,2
514,66,undirected,2
514,185,undirected,2
515,665,undirected,2
209,666,undirected,2
141,66,undirected,2
516,19,undirected,2
53,94,undirected,2
517,66,undirected,2
517,440,undirected,2
66,440,undirected,2
88,35,undirected,2
1,500,undirected,2
500,15,undirected,2
29,667,undirected,2
518,94,undirected,2
519,414,undirected,2
88,29,undirected,2
187,668,undirected,2
503,520,undirected,2
520,209,undirected,2
9,94,undirected,2
27,331,undirected,2
11,7,undirected,2
7,331,undirected,2
331,41,undirected,2
331,325,undirected,2
41,325,undirected,2
108,619,undirected,2
47,58,undirected,2
38,656,undirected,2
521,469,undirected,2
521,501,undirected,2
521,360,undirected,2
503,669,undirected,2
249,522,undirected,2
249,396,undirected,2
522,396,undirected,2
61,339,undirected,2
339,94,undirected,2
11,359,undirected,2
7,10,undirected,2
403,224,undirected,2
10,670,undirected,2
29,119,undirected,2
523,671,undirected,2
108,524,undirected,2
108,672,undirected,2
524,672,undirected,2
25,24,undirected,2
525,673,undirected,2
16,94,undirected,2
188,420,undirected,2
526,41,undirected,2
527,336,undirected,2
81,674,undirected,2
39,335,undirected,2
528,41,undirected,2
529,69,undirected,2
47,209,undirected,2
199,209,undirected,2
306,377,undirected,2
530,675,undirected,2
299,83,undirected,2
1,67,undirected,2
139,438,undirected,2
31,32,undirected,2
31,33,undirected,2
31,16,undirected,2
32,33,undirected,2
32,16,undirected,2
33,16,undirected,2
531,473,undirected,2
44,508,undirected,2
38,6,undirected,2
6,70,undirected,2
176,446,undirected,2
262,66,undirected,2
248,209,undirected,2
25,15,undirected,2
11,532,undirected,2
532,373,undirected,2
265,139,undirected,2
359,373,undirected,2
19,676,undirected,2
533,642,undirected,2
153,209,undirected,2
267,19,undirected,2
267,677,undirected,2
19,677,undirected,2
382,209,undirected,2
48,26,undirected,2
94,363,undirected,2
261,17,undirected,2
98,109,undirected,2
88,71,undirected,2
158,96,undirected,2
1,5,undirected,2
139,598,undirected,2
48,555,undirected,2
187,678,undirected,2
478,679,undirected,2
506,534,undirected,2
534,659,undirected,2
300,121,undirected,2
48,325,undirected,2
135,36,undirected,2
135,308,undirected,2
36,308,undirected,2
535,147,undirected,2
535,328,undirected,2
147,328,undirected,2
536,112,undirected,2
536,680,undirected,2
112,680,undirected,2
25,13,undirected,2
101,369,undirected,2
537,659,undirected,1
1,70,undirected,1
538,338,undirected,1
352,347,undirected,1
503,681,undirected,1
103,371,undirected,1
137,284,undirected,1
19,682,undirected,1
517,683,undirected,1
511,74,undirected,1
513,539,undirected,1
513,540,undirected,1
513,508,undirected,1
513,541,undirected,1
513,653,undirected,1
539,540,undirected,1
539,508,undirected,1
539,541,undirected,1
539,653,undirected,1
540,508,undirected,1
540,541,undirected,1
540,653,undirected,1
508,541,undirected,1
541,653,undirected,1
542,543,undirected,1
542,684,undirected,1
543,684,undirected,1
544,488,undirected,1
544,685,undirected,1
488,685,undirected,1
38,67,undirected,1
545,41,undirected,1
503,686,undirected,1
61,347,undirected,1
80,44,undirected,1
80,337,undirected,1
82,546,undirected,1
82,547,undirected,1
82,102,undirected,1
546,547,undirected,1
546,102,undirected,1
547,102,undirected,1
116,83,undirected,1
46,47,undirected,1
46,49,undirected,1
47,49,undirected,1
45,338,undirected,1
548,137,undirected,1
548,308,undirected,1
137,308,undirected,1
121,231,undirected,1
549,339,undirected,1
49,267,undirected,1
122,381,undirected,1
53,550,undirected,1
53,687,undirected,1
550,687,undirected,1
130,65,undirected,1
130,385,undirected,1
65,385,undirected,1
19,121,undirected,1
551,33,undirected,1
551,279,undirected,1
33,279,undirected,1
213,423,undirected,1
19,185,undirected,1
11,15,undirected,1
26,15,undirected,1
137,389,undirected,1
58,330,undirected,1
513,552,undirected,1
513,553,undirected,1
513,688,undirected,1
552,44,undirected,1
552,553,undirected,1
552,688,undirected,1
44,553,undirected,1
44,688,undirected,1
553,688,undirected,1
40,689,undirected,1
554,107,undirected,1
555,471,undirected,1
265,82,undirected,1
265,207,undirected,1
82,207,undirected,1
556,690,undirected,1
140,33,undirected,1
141,142,undirected,1
141,89,undirected,1
142,66,undirected,1
142,89,undirected,1
66,89,undirected,1
34,473,undirected,1
513,40,undirected,1
557,239,undirected,1
11,691,undirected,1
558,508,undirected,1
558,692,undirected,1
508,692,undirected,1
209,21,undirected,1
150,398,undirected,1
282,693,undirected,1
559,368,undirected,1
139,694,undirected,1
158,159,undirected,1
158,402,undirected,1
159,402,undirected,1
403,610,undirected,1
64,341,undirected,1
51,52,undirected,1
51,12,undirected,1
51,119,undirected,1
52,12,undirected,1
52,119,undirected,1
12,119,undirected,1
27,2,undirected,1
46,695,undirected,1
560,696,undirected,1
46,697,undirected,1
561,562,undirected,1
561,698,undirected,1
562,698,undirected,1
72,563,undirected,1
72,699,undirected,1
563,699,undirected,1
555,339,undirected,1
144,109,undirected,1
564,700,undirected,1
565,701,undirected,1
18,566,undirected,1
18,518,undirected,1
566,518,undirected,1
92,47,undirected,1
463,676,undirected,1
567,220,undirected,1
148,16,undirected,1
568,702,undirected,1
82,703,undirected,1
145,10,undirected,1
108,569,undirected,1
108,704,undirected,1
569,704,undirected,1
11,327,undirected,1
27,11,undirected,1
11,41,undirected,1
570,705,undirected,1
569,15,undirected,1
569,706,undirected,1
15,706,undirected,1
21,16,undirected,1
174,410,undirected,1
176,411,undirected,1
213,571,undirected,1
213,430,undirected,1
571,430,undirected,1
61,6,undirected,1
61,500,undirected,1
61,94,undirected,1
500,94,undirected,1
48,70,undirected,1
572,707,undirected,1
555,708,undirected,1
83,709,undirected,1
280,90,undirected,1
467,324,undirected,1
467,360,undirected,1
324,360,undirected,1
298,187,undirected,1
63,29,undirected,1
63,119,undirected,1
10,325,undirected,1
326,325,undirected,1
573,396,undirected,1
39,154,undirected,1
11,693,undirected,1
359,532,undirected,1
62,247,undirected,1
18,332,undirected,1
119,94,undirected,1
574,61,undirected,1
574,67,undirected,1
61,67,undirected,1
282,325,undirected,1
414,325,undirected,1
190,44,undirected,1
34,710,undirected,1
92,199,undirected,1
575,576,undirected,1
575,577,undirected,1
575,473,undirected,1
576,577,undirected,1
576,473,undirected,1
577,473,undirected,1
1,12,undirected,1
12,15,undirected,1
467,220,undirected,1
467,533,undirected,1
467,711,undirected,1
220,533,undirected,1
220,711,undirected,1
533,711,undirected,1
578,579,undirected,1
578,580,undirected,1
578,581,undirected,1
578,607,undirected,1
579,580,undirected,1
579,581,undirected,1
579,607,undirected,1
580,581,undirected,1
580,607,undirected,1
581,607,undirected,1
80,265,undirected,1
69,345,undirected,1
80,139,undirected,1
463,391,undirected,1
10,712,undirected,1
11,713,undirected,1
513,47,undirected,1
47,44,undirected,1
71,347,undirected,1
582,347,undirected,1
54,199,undirected,1
54,328,undirected,1
54,233,undirected,1
199,328,undirected,1
199,233,undirected,1
328,233,undirected,1
583,185,undirected,1
503,61,undirected,1
403,113,undirected,1
403,328,undirected,1
113,328,undirected,1
584,714,undirected,1
44,148,undirected,1
1,715,undirected,1
207,427,undirected,1
585,505,undirected,1
585,119,undirected,1
7,716,undirected,1
41,716,undirected,1
503,717,undirected,1
215,32,undirected,1
215,356,undirected,1
32,356,undirected,1
92,60,undirected,1
220,185,undirected,1
176,434,undirected,1
68,373,undirected,1
132,109,undirected,1
503,35,undirected,1
503,7,undirected,1
503,718,undirected,1
35,7,undirected,1
35,718,undirected,1
7,718,undirected,1
15,67,undirected,1
225,437,undirected,1
586,719,undirected,1
469,328,undirected,1
501,328,undirected,1
360,328,undirected,1
587,237,undirected,1
147,666,undirected,1
588,720,undirected,1
282,41,undirected,1
41,414,undirected,1
589,590,undirected,1
589,15,undirected,1
590,15,undirected,1
591,582,undirected,1
592,593,undirected,1
592,476,undirected,1
593,476,undirected,1
594,595,undirected,1
594,64,undirected,1
594,460,undirected,1
595,64,undirected,1
595,460,undirected,1
64,460,undirected,1
262,121,undirected,1
31,34,undirected,1
32,34,undirected,1
33,34,undirected,1
34,16,undirected,1
596,29,undirected,1
597,721,undirected,1
22,598,undirected,1
22,722,undirected,1
598,722,undirected,1
89,248,undirected,1
214,338,undirected,1
92,16,undirected,1
119,373,undirected,1
599,723,undirected,1
158,66,undirected,1
158,44,undirected,1
66,44,undirected,1
600,658,undirected,1
545,724,undirected,1
10,29,undirected,1
102,34,undirected,1
601,602,undirected,1
601,485,undirected,1
602,485,undirected,1
603,39,undirected,1
137,347,undirected,1
37,334,undirected,1
40,315,undirected,1
40,356,undirected,1
315,356,undirected,1
38,61,undirected,1
403,209,undirected,1
160,15,undirected,1
153,454,undirected,1
604,112,undirected,1
604,605,undirected,1
604,237,undirected,1
112,605,undirected,1
112,237,undirected,1
605,237,undirected,1
57,206,undirected,1
592,209,undirected,1
248,233,undirected,1
209,233,undirected,1
606,392,undirected,1
388,486,undirected,1
388,725,undirected,1
486,725,undirected,1
48,346,undirected,1
40,726,undirected,1
607,147,undirected,1
250,251,undirected,1
250,252,undirected,1
250,455,undirected,1
251,252,undirected,1
251,455,undirected,1
252,455,undirected,1
48,61,undirected,1
46,727,undirected,1
256,19,undirected,1
256,300,undirected,1
19,300,undirected,1
230,50,undirected,1
230,370,undirected,1
50,370,undirected,1
108,728,undirected,1
15,325,undirected,1
87,608,undirected,1
608,99,undirected,1
503,689,undirected,1
25,373,undirected,1
26,9,undirected,1
261,463,undirected,1
359,729,undirected,1
192,196,undirected,1
192,263,undirected,1
192,401,undirected,1
196,263,undirected,1
196,401,undirected,1
263,401,undirected,1
49,21,undirected,1
49,730,undirected,1
21,730,undirected,1
66,33,undirected,1
561,731,undirected,1
22,224,undirected,1
609,174,undirected,1
609,732,undirected,1
174,732,undirected,1
467,89,undirected,1
467,610,undirected,1
467,733,undirected,1
89,610,undirected,1
89,733,undirected,1
610,733,undirected,1
95,96,undirected,1
95,97,undirected,1
95,364,undirected,1
96,97,undirected,1
96,364,undirected,1
97,364,undirected,1
611,71,undirected,1
612,19,undirected,1
612,233,undirected,1
19,233,undirected,1
61,613,undirected,1
61,9,undirected,1
61,137,undirected,1
613,9,undirected,1
613,137,undirected,1
9,137,undirected,1
614,70,undirected,1
38,47,undirected,1
47,70,undirected,1
71,363,undirected,1
615,347,undirected,1
41,734,undirected,1
267,109,undirected,1
616,168,undirected,1
616,535,undirected,1
168,535,undirected,1
29,94,undirected,1
29,363,undirected,1
19,360,undirected,1
70,346,undirected,1
83,446,undirected,1
30,333,undirected,1
617,735,undirected,1
153,736,undirected,1
270,468,undirected,1
148,411,undirected,1
88,56,undirected,1
56,71,undirected,1
4,5,undirected,1
618,71,undirected,1
619,137,undirected,1
503,370,undirected,1
503,737,undirected,1
331,738,undirected,1
620,239,undirected,1
620,739,undirected,1
239,739,undirected,1
